"name","sku","store_view_code","product_type","description","price","special_price","special_from_date","special_to_date","cost","weight","manufacturer","meta_title","meta_keywords","meta_description","base_image","small_image","thumbnail_image","old_id","tier_price","color","news_from_date","news_to_date","gallery","product_online","minimal_price","visibility","custom_design","custom_design_from","custom_design_to","custom_layout_update","page_layout","categories","product_websites","options_container","required_options","has_options","base_image_label","small_base_image_label","thumbnail_label","created_at","updated_at","country_of_manufacture","stock_status_status","custom_layout","custom_layout_update_file","price_type","sku_type","weight_type","price_view","shipment_type","url_key","url_path","msrp","msrp_display_actual_price_type","links_purchased_separately","samples_title","links_title","links_exist","giftcard_amounts","allow_open_amount","open_amount_min","open_amount_max","giftcard_type","is_redeemable","use_config_is_redeemable","lifetime","use_config_lifetime","email_template","use_config_email_template","allow_message","use_config_allow_message","related_tgtr_position_limit","related_tgtr_position_behavior","upsell_tgtr_position_limit","upsell_tgtr_position_behavior","tax_class_id","gift_message_available","gift_wrapping_available","gift_wrapping_price","is_returnable","swatch_image","brand","bed_size","tonneau_cover_type","step_bar_width","step_bar_pattern","finish","lighter_element","cab_type","console_type","floor_liner_type","number_of_pieces","seat_configuration","seat_location","armrest","seat_cover_material","rail_type","end_cap_color","bed_liner_type","vehicle_side","deflector_location","profile","camera","keypad","trailer_tow_mirrors","trim_kit_type","rack_application","mount_type","cargo_box_dimensions","splash_guard_decal","splash_guard_location","splash_guard_type","wheel_lip_molding","mirror_use","trailer_ball_size","scoop_location","stripe_location","stripe_kit_type","stripe_width","transmission_type","remote_start_type","confirmation","push_button_start","ford_perimeter_plus","suggested_list_price","supplier_name","dealer_net_price","oversize","mandatory_installation","install_time","logo","vehicle_disclaimer","tailgate_step","product_import_status","product_import_review_status","exclude_from_import","height","width","length","residualization_code","show_labor_cost_message","year_model","inactive_year_model","make","model","year"
"Seat Covers - Protective Seat Covers by Covercraft, Front Row, 40/20/40, Taupe","VML3Z-25600D20-C","ford_ca_en","simple","<p>Help Protect your Seats with Premium Seat Covers from Covercraft. Seat protectors help shield your vehicle's seat surfaces from wear, tear, stains and sun fade.</p><ul><li>Custom patterned for a perfect fit &ndash; no &ldquo;one-size-fits-all&rdquo; </li><li>Easy to install and remove for periodic cleaning </li><li>Breathable, heavy-duty polycotton fabric is not sticky like neoprene or vinyl seat covers </li><li>Durable water-repellant surface finish helps keep most spills from ever reaching the seats </li><li>Heavy-duty overlapped triple-stitched main seams for added durability </li><li>Map pockets in the back of most front seat covers to help reduce clutter </li><li>No need for commercial washing machines or a trip to the Laundromat &ndash; fits in most home washers & dryers</li></ul>","410.190000",,,,,"3.500000",,,,,"VML3Z25600D20C_0.jpg","VML3Z25600D20C_0.jpg","VML3Z25600D20C_0.jpg",,,"Taupe",,,,"1",,"Catalog, Search",,,,,,"Default Category/Interior,Default Category/Interior/Seat Covers","ford_us,ford_ca","container2","0","0",,,,"12/10/2020 21:07:45.000000","10/04/2023 07:49:17.000000",,"In Stock",,,"0","0",,,,"kit-front-seat-cover-13109",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"1",,"Covercraft",,,,,,,,,,,"40/20/40","Front",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"COVERCRAFT INDUSTRIE","287.130000","0","0","0.500000",,"Not Compatible with F-150 Lightning.Not compatible with heated seats",,"Vehicle Association Change","Processing Complete","0","10.000000","3.500000","18.500000",,"0","Ford_F-150_2021,Ford_F-150_2022,Ford_F-150_2023,Ford_Super Duty_2023,Ford_Super Duty_2024",,"Ford","F-150,Super Duty","2021,2022,2023,2024"
"Seat Covers - Realtree Protective Seat Covers by Covercraft, Front Row, 40/20/40, For All Cabs, Carhartt Realtree Xtra Green Camo SeatSaver","VML3Z-25600D20-D","ford_ca_en","simple","<p>Help Protect your Seats with Premium Seat Covers from Covercraft. Seat protectors help shield your vehicle's seat surfaces from wear, tear, stains and sun fade.</p><ul><li>Custom patterned for a perfect fit &ndash; no &ldquo;one-size-fits-all&rdquo; </li><li>Easy to install and remove for periodic cleaning </li><li>Breathable, heavy-duty polycotton fabric is not sticky like neoprene or vinyl seat covers </li><li>Durable water-repellant surface finish helps keep most spills from ever reaching the seats </li><li>Heavy-duty overlapped triple-stitched main seams for added durability </li><li>Map pockets in the back of most front seat covers to help reduce clutter </li><li>No need for commercial washing machines or a trip to the Laundromat &ndash; fits in most home washers & dryers</li></ul>","664.290000",,,,,"3.500000",,,,,"VML3Z25600D20D_0.jpg","VML3Z25600D20D_0.jpg","VML3Z25600D20D_0.jpg",,,,,,,"1",,"Catalog, Search",,,,,,"Default Category/Interior,Default Category/Interior/Seat Covers","ford_us,ford_ca","container2","0","0",,,,"12/10/2020 21:07:45.000000","10/04/2023 07:49:17.000000",,"In Stock",,,"0","0",,,,"kit-front-seat-cover-13110",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"1",,"Covercraft",,,,,,,,,,,"40/20/40","Front",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"COVERCRAFT INDUSTRIE","465.000000","0","0","0.500000",,"Not Compatible with F-150 Lightning.  Not compatible with heated seats",,"Vehicle Association Change","Processing Complete","0","10.000000","3.500000","18.500000",,"0","Ford_F-150_2021,Ford_F-150_2022,Ford_F-150_2023,Ford_Super Duty_2023,Ford_Super Duty_2024",,"Ford","F-150,Super Duty","2021,2022,2023,2024"
"Seat Covers - Carhartt Protective Seat Covers by Covercraft, Front Row, 40/20/40, For All Cabs, Gravel","VML3Z-25600D20-F","ford_ca_en","simple","<p>Help Protect your Seats with Premium Seat Covers from Covercraft. Seat protectors help shield your vehicle's seat surfaces from wear, tear, stains and sun fade.</p><ul><li>Custom patterned for a perfect fit &ndash; no &ldquo;one-size-fits-all&rdquo; </li><li>Easy to install and remove for periodic cleaning </li><li>Breathable, heavy-duty polycotton fabric is not sticky like neoprene or vinyl seat covers </li><li>Durable water-repellant surface finish helps keep most spills from ever reaching the seats </li><li>Heavy-duty overlapped triple-stitched main seams for added durability </li><li>Map pockets in the back of most front seat covers to help reduce clutter </li><li>No need for commercial washing machines or a trip to the Laundromat &ndash; fits in most home washers &amp; dryers</li></ul>","506.990000",,,,,"3.500000",,,,,"VML3Z25600D20F_0.jpg","VML3Z25600D20F_0.jpg","VML3Z25600D20F_0.jpg",,,"Gravel",,,,"1",,"Catalog, Search",,,,,,"Default Category/Interior,Default Category/Interior/Seat Covers","ford_us,ford_ca","container2","0","0",,,,"12/10/2020 21:07:45.000000","10/04/2023 07:49:17.000000",,"In Stock",,,"0","0",,,,"kit-front-seat-cover-13111",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"1",,"Covercraft",,,,,,,,,,,"40/20/40","Front",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"COVERCRAFT INDUSTRIE","354.890000","0","0","0.500000",,"Not Compatible with F-150 Lightning.  Not compatible with heated seats",,"Vehicle Association Change","Processing Complete","0","10.000000","3.500000","18.500000",,"0","Ford_F-150_2021,Ford_F-150_2022,Ford_F-150_2023,Ford_Super Duty_2023,Ford_Super Duty_2024",,"Ford","F-150,Super Duty","2021,2022,2023,2024"
"Seat Covers - Carhartt Protective Seat Covers by Covercraft, Front Row, Driver / Passenger Seat / Center Section Coverage","VML3Z-25600D20-G","ford_ca_en","simple","Help Protect your Seats with Premium Seat Covers from Covercraft. Seat protectors help shield your vehicle's seat surfaces from wear, tear, stains and sun fade. Custom patterned for a perfect fit – no “one-size-fits-all” Easy to install and remove for periodic cleaning Breathable, heavy-duty polycotton fabric is not sticky like neoprene or vinyl seat covers Durable water-repellant surface finish helps keep most spills from ever reaching the seats Heavy-duty overlapped triple-stitched main seams for added durability Map pockets in the back of most front seat covers to help reduce clutter No need for commercial washing machines or a trip to the Laundromat – fits in most home washers & dryers","506.990000",,,,,"3.500000",,,,,"VML3Z25600D20G_0.jpg","VML3Z25600D20G_0.jpg","VML3Z25600D20G_0.jpg",,,,,,,"1",,"Catalog, Search",,,,,,"Default Category/Interior,Default Category/Interior/Seat Covers","ford_us,ford_ca","container2","0","0",,,,"06/11/2021 09:00:10.000000","10/04/2023 07:49:17.000000",,"In Stock",,,"0","0",,,,"kit-front-seat-cover-vml3z-25600d20-g",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"1","/v/m/vml3z-25600d20-g.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"COVERCRAFT INDUSTRIE","354.890000","0","0","0.500000",,"Not Compatible with F-150 Lightning.  Not compatible with heated seats",,"Vehicle Association Change","Processing Complete","0","8.500000","3.500000","10.000000",,"0","Ford_F-150_2021,Ford_F-150_2022,Ford_F-150_2023,Ford_Super Duty_2023,Ford_Super Duty_2024",,"Ford","F-150,Super Duty","2021,2022,2023,2024"
"Seat Covers - Realtree Protective Seat Covers by Covercraft, Rear Row, 60/40, with Armrest, For SuperCrew, Carhartt Realtree Xtra Brown Camo SeatSaver","VML3Z-2663812-A","ford_ca_en","simple","<p>Help Protect your Seats with Premium Seat Covers from Covercraft. Seat protectors help shield your vehicle's seat surfaces from wear, tear, stains and sun fade.</p><ul><li>Custom patterned for a perfect fit &ndash; no &ldquo;one-size-fits-all&rdquo; </li><li>Easy to install and remove for periodic cleaning </li><li>Breathable, heavy-duty polycotton fabric is not sticky like neoprene or vinyl seat covers </li><li>Durable water-repellant surface finish helps keep most spills from ever reaching the seats </li><li>Heavy-duty overlapped triple-stitched main seams for added durability </li><li>Map pockets in the back of most front seat covers to help reduce clutter </li><li>No need for commercial washing machines or a trip to the Laundromat &ndash; fits in most home washers & dryers</li></ul>","519.090000",,,,,"3.500000",,,,,"VML3Z2663812A_0.jpg","VML3Z2663812A_0.jpg","VML3Z2663812A_0.jpg",,,"Brown",,,,"1",,"Catalog, Search",,,,,,"Default Category/Interior,Default Category/Interior/Seat Covers","ford_us,ford_ca","container2","0","0",,,,"12/10/2020 21:07:45.000000","10/04/2023 07:49:17.000000",,"In Stock",,,"0","0",,,,"kit-rear-seat-cover-13089",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"1","/v/m/vml3z-2663812-a.jpg","Covercraft",,,,,,,"SuperCrew",,,,"60/40","Rear","With",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"COVERCRAFT INDUSTRIE","363.360000","0","0","0.500000",,"Not compatible with heated seats",,"Vehicle Association Change","Processing Complete","0","10.000000","3.500000","18.500000",,"0","Ford_F-150_2021,Ford_F-150_2022,Ford_F-150_2023,Ford_Super Duty_2023,Ford_Super Duty_2024",,"Ford","F-150,Super Duty","2021,2022,2023,2024"
"Seat Covers - Realtree Protective Seat Covers by Covercraft, Rear Row, 60/40, with Armrest, For SuperCrew, Carhartt Realtree Xtra Green Camo SeatSaver","VML3Z-2663812-B","ford_ca_en","simple","<p>Help Protect your Seats with Premium Seat Covers from Covercraft. Seat protectors help shield your vehicle's seat surfaces from wear, tear, stains and sun fade.</p><ul><li>Custom patterned for a perfect fit &ndash; no &ldquo;one-size-fits-all&rdquo; </li><li>Easy to install and remove for periodic cleaning </li><li>Breathable, heavy-duty polycotton fabric is not sticky like neoprene or vinyl seat covers </li><li>Durable water-repellant surface finish helps keep most spills from ever reaching the seats </li><li>Heavy-duty overlapped triple-stitched main seams for added durability </li><li>Map pockets in the back of most front seat covers to help reduce clutter </li><li>No need for commercial washing machines or a trip to the Laundromat &ndash; fits in most home washers & dryers</li></ul>","519.090000",,,,,"3.500000",,,,,"VML3Z2663812B_0.jpg","VML3Z2663812B_0.jpg","VML3Z2663812B_0.jpg",,,,,,,"1",,"Catalog, Search",,,,,,"Default Category/Interior,Default Category/Interior/Seat Covers","ford_us,ford_ca","container2","0","0",,,,"12/10/2020 21:07:45.000000","10/04/2023 07:49:17.000000",,"In Stock",,,"0","0",,,,"kit-rear-seat-cover-13090",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"1","/v/m/vml3z-2663812-b.jpg","Covercraft",,,,,,,"SuperCrew",,,,"60/40","Rear","With",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"COVERCRAFT INDUSTRIE","363.360000","0","0","0.500000",,"Not compatible with heated seats",,"Vehicle Association Change","Processing Complete","0","10.000000","3.500000","18.500000",,"0","Ford_F-150_2021,Ford_F-150_2022,Ford_F-150_2023,Ford_Super Duty_2023,Ford_Super Duty_2024",,"Ford","F-150,Super Duty","2021,2022,2023,2024"
"Seat Covers, Protective Seat Covers by Covercraft - Rear Row, 60/40, w/Armrest, For SuperCrew, Charcoal","VML3Z-2663812-C","ford_ca_en","simple","<p>Block everyday abuse from dirt, pets, kids and the sun:</p><ul><li>Heavy-duty, water-repellent, breathable polycotton has overlapped seams and is machine washable; slip on.</li></ul>","337.590000",,,,,"3.500000",,,,,"VML3Z2663812C_0.jpg","VML3Z2663812C_0.jpg","VML3Z2663812C_0.jpg",,,,,,,"1",,"Catalog, Search",,,,,,"Default Category/Interior,Default Category/Interior/Seat Covers","ford_us,ford_ca","container2","0","0",,,,"12/10/2020 21:07:45.000000","10/04/2023 07:49:17.000000",,"In Stock",,,"0","0",,,,"kit-rear-seat-cover-vml3z-2663812-c",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"1","/v/m/vml3z-2663812-c.jpg",,,,,,,,,,,,,"Rear",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"COVERCRAFT INDUSTRIE","236.310000","0","0","0.500000",,"Not compatible with heated seats",,"Vehicle Association Change","Processing Complete","0","10.000000","3.500000","18.500000",,"0","Ford_F-150_2021,Ford_F-150_2022,Ford_F-150_2023,Ford_Super Duty_2023,Ford_Super Duty_2024",,"Ford","F-150,Super Duty","2021,2022,2023,2024"
"Seat Covers, Protective Seat Covers by Covercraft - Rear Row, 60/40, w/Armrest, For SuperCrew, Taupe","VML3Z-2663812-D","ford_ca_en","simple","<p>Block everyday abuse from dirt, pets, kids and the sun:</p><ul><li>Heavy-duty, water-repellent, breathable polycotton has overlapped seams and is machine washable; slip on.</li></ul>","337.590000",,,,,"3.500000",,,,,"VML3Z2663812D_0.jpg","VML3Z2663812D_0.jpg","VML3Z2663812D_0.jpg",,,,,,,"1",,"Catalog, Search",,,,,,"Default Category/Interior,Default Category/Interior/Seat Covers","ford_us,ford_ca","container2","0","0",,,,"12/10/2020 21:07:45.000000","10/04/2023 07:49:17.000000",,"In Stock",,,"0","0",,,,"kit-rear-seat-cover-vml3z-2663812-d",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"1","/v/m/vml3z-2663812-d.jpg",,,,,,,,,,,,,"Rear",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"COVERCRAFT INDUSTRIE","236.310000","0","0","0.500000",,"Not compatible with heated seats",,"Vehicle Association Change","Processing Complete","0","10.000000","3.500000","18.500000",,"0","Ford_F-150_2021,Ford_F-150_2022,Ford_F-150_2023,Ford_Super Duty_2023,Ford_Super Duty_2024",,"Ford","F-150,Super Duty","2021,2022,2023,2024"
"Seat Covers - Carhartt Protective Seat Covers by Covercraft, Rear Row, 60/40, with Armrest, For SuperCrew, Brown","VML3Z-2663812-E","ford_ca_en","simple","<p>These custom-patterned seat covers are easy to install and feature heavy-duty Carhartt Gravel Duck Weave fabric and triple stitched main seams.</p><ul><li>Features the Carhartt&reg; logo sewn into the seat backs&nbsp;</li><li>Includes headrest covers and features cutouts for seat controls&nbsp;</li><li>Available for front and rear  (sold separately)&nbsp;</li><li>Machine washable</li></ul>","410.190000",,,,,"3.500000",,,,,"VML3Z2663812E_0.jpg","VML3Z2663812E_0.jpg","VML3Z2663812E_0.jpg",,,"Brown",,,,"1",,"Catalog, Search",,,,,,"Default Category/Interior,Default Category/Interior/Seat Covers","ford_us,ford_ca","container2","0","0",,,,"12/10/2020 21:07:45.000000","10/04/2023 07:49:17.000000",,"In Stock",,,"0","0",,,,"kit-rear-seat-cover-13093",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"1","/v/m/vml3z-2663812-e.jpg","Covercraft",,,,,,,"SuperCrew",,,,"60/40","Rear","With",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"COVERCRAFT INDUSTRIE","287.130000","0","0","0.500000",,"Not compatible with heated seats",,"Vehicle Association Change","Processing Complete","0","10.000000","3.500000","18.500000",,"0","Ford_F-150_2021,Ford_F-150_2022,Ford_F-150_2023,Ford_Super Duty_2023,Ford_Super Duty_2024",,"Ford","F-150,Super Duty","2021,2022,2023,2024"
"Seat Covers - Carhartt Protective Seat Covers by Covercraft, Rear Row, 60/40, with Armrest, For SuperCrew, Gravel","VML3Z-2663812-F","ford_ca_en","simple","<p>These custom-patterned seat covers are easy to install and feature heavy-duty Carhartt Gravel Duck Weave fabric and triple stitched main seams.</p><ul><li>Features the Carhartt&reg; logo sewn into the seat backs&nbsp;</li><li>Includes headrest covers and features cutouts for seat controls&nbsp;</li><li>Available for front and rear  (sold separately)&nbsp;</li><li>Machine washable</li></ul>","410.190000",,,,,"3.500000",,,,,"VML3Z2663812F_0.jpg","VML3Z2663812F_0.jpg","VML3Z2663812F_0.jpg",,,"Gravel",,,,"1",,"Catalog, Search",,,,,,"Default Category/Interior,Default Category/Interior/Seat Covers","ford_us,ford_ca","container2","0","0",,,,"12/10/2020 21:07:45.000000","10/04/2023 07:49:18.000000",,"In Stock",,,"0","0",,,,"kit-rear-seat-cover-13094",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"1",,"Covercraft",,,,,,,"SuperCrew",,,,"60/40","Rear","With",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"COVERCRAFT INDUSTRIE","287.130000","0","0","0.500000",,"Not compatible with heated seats",,"Vehicle Association Change","Processing Complete","0","10.000000","3.500000","18.500000",,"0","Ford_F-150_2021,Ford_F-150_2022,Ford_F-150_2023,Ford_Super Duty_2023,Ford_Super Duty_2024",,"Ford","F-150,Super Duty","2021,2022,2023,2024"
"Seat Covers, Realtree Protective Seat Covers by Covercraft - Rear Row, 60/40, w/o Armrest, For SuperCrew, Carhartt Realtree Xtra Brown Camo SeatSaver","VML3Z-2663812-G","ford_ca_en","simple","<p>Signature Carhartt canvas duck is a rugged blend of long-lasting toughness and all-day comfort:</p><ul><li>Breathable, heavy-gauge protection is water-repellent and UV-resistant; slip on.</li></ul>","482.790000",,,,,"3.500000",,,,,"VML3Z2663812G_0.jpg","VML3Z2663812G_0.jpg","VML3Z2663812G_0.jpg",,,,,,,"1",,"Catalog, Search",,,,,,"Default Category/Interior,Default Category/Interior/Seat Covers","ford_us,ford_ca","container2","0","0",,,,"12/10/2020 21:07:45.000000","10/04/2023 07:49:18.000000",,"In Stock",,,"0","0",,,,"kit-rear-seat-cover-vml3z-2663812-g",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"1","/v/m/vml3z-2663812-g.jpg",,,,,,,,,,,,,"Rear",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"COVERCRAFT INDUSTRIE","337.950000","0","0","0.500000",,"Not compatible with heated seats",,"Vehicle Association Change","Processing Complete","0","10.000000","3.500000","18.500000",,"0","Ford_F-150_2021,Ford_F-150_2022,Ford_F-150_2023,Ford_Super Duty_2023,Ford_Super Duty_2024",,"Ford","F-150,Super Duty","2021,2022,2023,2024"
"Seat Covers, Realtree Protective Seat Covers by Covercraft - Rear Row, 60/40, w/o Armrest, For SuperCrew, Carhartt Realtree Xtra Green Camo SeatSaver","VML3Z-2663812-H","ford_ca_en","simple","<p>Signature Carhartt canvas duck is a rugged blend of long-lasting toughness and all-day comfort.</p><ul><li>Breathable, heavy-gauge protection is water-repellent and UV-resistant</li><li>Easy to install</li></ul>","482.790000",,,,,"3.500000",,,,,"VML3Z2663812H_0.jpg","VML3Z2663812H_0.jpg","VML3Z2663812H_0.jpg",,,,,,,"1",,"Catalog, Search",,,,,,"Default Category/Interior,Default Category/Interior/Seat Covers","ford_us,ford_ca","container2","0","0",,,,"12/10/2020 21:07:45.000000","10/04/2023 07:49:18.000000",,"In Stock",,,"0","0",,,,"kit-rear-seat-cover-vml3z-2663812-h",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"1","/v/f/vfl3z-2663812-h.jpg",,,,,,,,,,,,,"Rear",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"COVERCRAFT INDUSTRIE","337.950000","0","0","0.500000",,"Not compatible with heated seats",,"Vehicle Association Change","Processing Complete","0","10.000000","3.500000","18.500000",,"0","Ford_F-150_2021,Ford_F-150_2022,Ford_F-150_2023,Ford_Super Duty_2023,Ford_Super Duty_2024",,"Ford","F-150,Super Duty","2021,2022,2023,2024"
"Seat Covers, Protective Seat Covers by Covercraft - Rear Row, 60/40, w/o Armrest, For SuperCrew, Charcoal","VML3Z-2663812-J","ford_ca_en","simple","<p>Block everyday abuse from dirt, pets, kids and the sun:</p><ul><li>Heavy-duty, water-repellent, breathable polycotton has overlapped seams and is machine washable; slip on.</li></ul>","289.190000",,,,,"3.500000",,,,,"VML3Z2663812J_0.jpg","VML3Z2663812J_0.jpg","VML3Z2663812J_0.jpg",,,,,,,"1",,"Catalog, Search",,,,,,"Default Category/Interior,Default Category/Interior/Seat Covers","ford_us,ford_ca","container2","0","0",,,,"12/10/2020 21:07:45.000000","10/04/2023 07:49:18.000000",,"In Stock",,,"0","0",,,,"kit-rear-seat-cover-vml3z-2663812-j",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"1","/v/m/vml3z-2663812-j.jpg",,,,,,,,,,,,,"Rear",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"COVERCRAFT INDUSTRIE","202.430000","1","0","0.500000",,"Not compatible with heated seats",,"Vehicle Association Change","Processing Complete","0","10.000000","3.500000","18.500000",,"0","Ford_F-150_2021,Ford_F-150_2022,Ford_F-150_2023,Ford_Super Duty_2023,Ford_Super Duty_2024",,"Ford","F-150,Super Duty","2021,2022,2023,2024"
"Seat Covers, Protective Seat Covers by Covercraft - Rear Row, 60/40, w/o Armrest, For SuperCrew, Taupe","VML3Z-2663812-K","ford_ca_en","simple","<p>Block everyday abuse from dirt, pets, kids and the sun:</p><ul><li>Heavy-duty, water-repellent, breathable polycotton has overlapped seams and is machine washable; slip on.</li></ul>","289.190000",,,,,"3.500000",,,,,"VML3Z2663812K_0.jpg","VML3Z2663812K_0.jpg","VML3Z2663812K_0.jpg",,,,,,,"1",,"Catalog, Search",,,,,,"Default Category/Interior,Default Category/Interior/Seat Covers","ford_us,ford_ca","container2","0","0",,,,"12/10/2020 21:07:45.000000","10/04/2023 07:49:18.000000",,"In Stock",,,"0","0",,,,"kit-rear-seat-cover-vml3z-2663812-k",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"1","/v/m/vml3z-2663812-k.jpg",,,,,,,,,,,,,"Rear",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"COVERCRAFT INDUSTRIE","202.430000","0","0","0.500000",,"Not compatible with heated seats",,"Vehicle Association Change","Processing Complete","0","10.000000","3.500000","18.500000",,"0","Ford_F-150_2021,Ford_F-150_2022,Ford_F-150_2023,Ford_Super Duty_2023,Ford_Super Duty_2024",,"Ford","F-150,Super Duty","2021,2022,2023,2024"
"Seat Covers - Carhartt Protective Seat Covers by Covercraft, Rear Row, 60/40, without Armrest, For SuperCrew, Brown","VML3Z-2663812-L","ford_ca_en","simple","<p>These custom-patterned seat covers are easy to install and feature heavy-duty Carhartt Gravel Duck Weave fabric and triple stitched main seams.</p><ul><li>Features the Carhartt&reg; logo sewn into the seat backs&nbsp;</li><li>Includes headrest covers and features cutouts for seat controls&nbsp;</li><li>Available for front and rear  (sold separately)&nbsp;</li><li>Machine washable</li></ul>","373.890000",,,,,"3.500000",,,,,"VML3Z2663812L_0.jpg","VML3Z2663812L_0.jpg","VML3Z2663812L_0.jpg",,,"Brown",,,,"1",,"Catalog, Search",,,,,,"Default Category/Interior,Default Category/Interior/Seat Covers","ford_us,ford_ca","container2","0","0",,,,"12/10/2020 21:07:45.000000","10/04/2023 07:49:18.000000",,"In Stock",,,"0","0",,,,"kit-rear-seat-cover-13099",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"1",,"Covercraft",,,,,,,"SuperCrew",,,,"60/40","Rear","Without",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"COVERCRAFT INDUSTRIE","261.720000","0","0","0.500000",,"Not compatible with heated seats",,"Vehicle Association Change","Processing Complete","0","10.000000","3.500000","18.500000",,"0","Ford_F-150_2021,Ford_F-150_2022,Ford_F-150_2023,Ford_Super Duty_2023,Ford_Super Duty_2024",,"Ford","F-150,Super Duty","2021,2022,2023,2024"
